1hop_param,2hop_partner,outcome,takeoff
MPC_Z_P=0.0,MPC_TILTMAX_AIR=20.0,fail,takeoff_succeeded
MPC_Z_P=0.0,MPC_TILTMAX_AIR=67.0,fail,takeoff_succeeded
MPC_Z_P=0.0,MPC_TILTMAX_AIR=89.0,fail,takeoff_succeeded
MPC_Z_P=0.0,MPC_JERK_AUTO=1.0,fail,takeoff_succeeded
MPC_Z_P=0.0,MC_ROLLRATE_I=0.0,fail,takeoff_succeeded
MPC_Z_P=0.0,MC_ROLLRATE_I=0.1,fail,takeoff_succeeded
MPC_Z_P=0.0,MC_ROLLRATE_I=0.6,fail,takeoff_succeeded
MPC_Z_P=0.0,MC_ROLLRATE_I=12.0,fail,takeoff_succeeded
MPC_Z_P=0.0,MC_PITCHRATE_K=0.01,fail,takeoff_failed
MPC_Z_P=0.0,MC_PITCHRATE_K=0.505,fail,takeoff_succeeded
MPC_Z_P=0.0,MC_PR_INT_LIM=0.0,fail,takeoff_succeeded
MPC_Z_P=0.0,MC_PR_INT_LIM=0.15,fail,takeoff_succeeded
MPC_Z_P=0.0,MPC_XY_P=1.475,fail,takeoff_succeeded
MPC_Z_P=0.0,MPC_XY_P=2.0,fail,takeoff_succeeded
MPC_Z_P=0.0,MPC_ACC_HOR_MAX=3.5,fail,takeoff_succeeded
MPC_Z_P=0.0,MPC_ACC_HOR_MAX=10.0,fail,takeoff_succeeded
MPC_Z_P=0.0,MPC_ACC_HOR_MAX=15.0,fail,takeoff_succeeded
MPC_Z_P=0.0,MPC_ACC_HOR=9.0,fail,takeoff_succeeded
MPC_Z_P=0.0,MPC_ACC_HOR=15.0,fail,takeoff_succeeded
MPC_Z_P=0.0,MPC_ACC_HOR_MAX=2.0,fail,takeoff_succeeded
MPC_Z_P=0.0,MC_PITCHRATE_MAX=110.0,fail,takeoff_succeeded
MPC_Z_P=0.0,MC_PITCHRATE_MAX=1010.0,fail,takeoff_succeeded
MPC_Z_P=0.0,MC_PITCHRATE_MAX=1800.0,fail,takeoff_succeeded
MPC_Z_P=0.0,MC_PITCHRATE_MAX=0.0,fail,takeoff_succeeded
MPC_Z_P=0.0,MC_YAW_WEIGHT=0.0,fail,takeoff_succeeded
MPC_Z_P=0.0,MC_YAW_WEIGHT=0.2,fail,takeoff_succeeded
MPC_Z_P=0.0,COM_VEL_FS_EVH=2.0,fail,takeoff_succeeded
MPC_Z_P=0.0,COM_VEL_FS_EVH=3.0,fail,takeoff_succeeded
MPC_Z_P=0.0,COM_VEL_FS_EVH=4.0,fail,takeoff_succeeded
MPC_Z_P=0.0,COM_VEL_FS_EVH=5.0,fail,takeoff_succeeded
MPC_Z_P=0.0,MC_PR_INT_LIM=0.45,fail,takeoff_succeeded
MPC_Z_P=0.0,MC_PR_INT_LIM=0.6,fail,takeoff_succeeded
MPC_Z_P=0.0,MPC_ACC_HOR=2.0,fail,takeoff_succeeded
MPC_Z_P=0.0,MPC_ACC_HOR=2.5,fail,takeoff_failed
MPC_Z_P=0.0,MC_YAW_WEIGHT=0.7,fail,takeoff_succeeded
MPC_Z_P=0.0,MC_YAW_WEIGHT=1.0,fail,takeoff_succeeded
MPC_Z_P=0.0,MPC_Z_VEL_MAX_DN=0.5,fail,takeoff_succeeded
MPC_Z_P=0.0,MPC_Z_VEL_MAX_DN=0.75,fail,takeoff_succeeded
MPC_Z_P=0.0,MPC_Z_VEL_MAX_DN=2.5,fail,takeoff_succeeded
MPC_Z_P=0.0,MPC_Z_VEL_MAX_DN=4.0,fail,takeoff_succeeded
MPC_Z_P=0.0,MC_YAWRATE_D=0.6,success,takeoff_succeeded
MPC_Z_P=0.0,MC_YAWRATE_D=0.1,success,takeoff_succeeded
MPC_Z_P=0.0,MC_YAWRATE_D=0.2,success,takeoff_succeeded
MPC_Z_P=0.0,MC_YAWRATE_D=0.4,success,takeoff_succeeded
MPC_Z_P=0.0,COM_ARM_IMU_GYR=0.135,success,takeoff_succeeded
MPC_Z_P=0.0,COM_ARM_IMU_GYR=0.275,success,takeoff_succeeded
MPC_Z_P=0.0,COM_ARM_IMU_GYR=0.3,success,takeoff_succeeded
MPC_Z_P=0.0,MC_PITCHRATE_FF=0.003,success,takeoff_succeeded
MPC_Z_P=0.0,MC_PITCHRATE_FF=0.01,success,takeoff_succeeded
MPC_Z_P=0.0,MC_PITCHRATE_P=0.08,success,takeoff_succeeded
MPC_Z_P=0.0,MC_PITCHRATE_P=0.38,success,takeoff_succeeded
MPC_Z_P=0.0,MC_PITCHRATE_P=0.6,success,takeoff_succeeded
MPC_Z_P=0.0,MPC_TKO_SPEED=3.25,success,takeoff_succeeded
MPC_Z_P=0.0,MPC_TKO_SPEED=5.0,success,takeoff_succeeded
MPC_Z_P=0.0,MPC_TILTMAX_LND=11.0,success,takeoff_succeeded
MPC_Z_P=0.0,MPC_TILTMAX_LND=50.5,success,takeoff_succeeded
MPC_Z_P=0.0,MPC_TILTMAX_LND=89.0,success,takeoff_succeeded
MPC_Z_P=0.0,MPC_JERK_AUTO=2.5,success,takeoff_succeeded
MPC_Z_P=0.0,MPC_JERK_AUTO=42.0,success,takeoff_succeeded
MPC_Z_P=0.0,MPC_JERK_AUTO=80.0,success,takeoff_succeeded
MPC_Z_P=0.0,MPC_JERK_MAX=0.5,success,takeoff_succeeded
MPC_Z_P=0.0,MPC_JERK_MAX=4.25,success,takeoff_succeeded
MPC_Z_P=0.0,MPC_JERK_MAX=254.0,success,takeoff_succeeded
MPC_Z_P=0.0,MPC_JERK_MAX=500.0,success,takeoff_succeeded
MPC_Z_P=0.0,MPC_TILTMAX_LND=10.0,success,takeoff_succeeded
MPC_Z_P=0.0,MOT_SLEW_MAX=1.0,success,takeoff_succeeded
MPC_Z_P=0.0,MPC_XY_VEL_I_ACC=0.2,success,takeoff_succeeded
MPC_Z_P=0.0,MPC_Z_VEL_D_ACC=0.5,success,takeoff_succeeded
MPC_Z_P=0.0,MPC_Z_VEL_D_ACC=1.0,success,takeoff_succeeded
MPC_Z_P=0.0,MPC_XY_CRUISE=3.0,success,takeoff_succeeded
MPC_Z_P=0.0,MPC_XY_CRUISE=4.0,success,takeoff_succeeded
MPC_Z_P=0.0,MPC_XY_CRUISE=20.0,success,takeoff_succeeded
MPC_Z_P=0.0,MPC_LAND_SPEED=0.6,success,takeoff_succeeded
MPC_Z_P=0.0,MPC_LAND_SPEED=0.65,success,takeoff_succeeded
MPC_Z_P=0.0,MPC_ACC_UP_MAX=2.0,success,takeoff_succeeded
MPC_Z_P=0.0,MC_YAWRATE_P=0.1,success,takeoff_succeeded
MPC_Z_P=0.0,MC_YAWRATE_P=0.4,success,takeoff_succeeded
MPC_Z_P=0.0,MC_YAWRATE_P=0.6,success,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_XY_P=2.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,COM_POS_FS_EPH=7.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,COM_POS_FS_EPH=10.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,EKF2_ABL_LIM=0.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,EKF2_ABL_LIM=0.2,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,EKF2_ABL_LIM=0.6,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,EKF2_ABL_LIM=0.8,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MOT_SLEW_MAX=1.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MOT_SLEW_MAX=2.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MOT_SLEW_MAX=3.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MOT_SLEW_MAX=4.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,COM_VEL_FS_EVH=2.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,COM_VEL_FS_EVH=3.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,COM_VEL_FS_EVH=4.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,COM_VEL_FS_EVH=5.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PR_INT_LIM=0.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PR_INT_LIM=0.15,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PR_INT_LIM=0.45,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PR_INT_LIM=0.6,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_ACC_HOR=2.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_ACC_HOR=2.5,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_ACC_HOR=9.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_ACC_HOR=15.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_ACC_HOR_MAX=2.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_ACC_HOR_MAX=3.5,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_ACC_HOR_MAX=10.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_ACC_HOR_MAX=15.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAWRATE_I=0.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAWRATE_I=0.2,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAWRATE_I=0.4,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAWRATE_I=0.6,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAWRATE_FF=0.1,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAWRATE_FF=0.2,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAWRATE_FF=0.4,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAWRATE_FF=0.6,fail,takeoff_failed
MC_ROLLRATE_MAX=0.0,MC_YAW_P=0.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAW_P=1.4,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAW_P=3.9,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAW_P=5.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MIS_YAW_ERR=0.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MIS_YAW_ERR=6.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MIS_YAW_ERR=39.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MIS_YAW_ERR=90.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_TILTMAX_AIR=20.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_TILTMAX_AIR=32.5,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_TILTMAX_AIR=67.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_TILTMAX_AIR=89.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_XY_P=0.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_XY_P=0.475,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_XY_P=1.475,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_XY_VEL_I_ACC=0.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_XY_VEL_I_ACC=0.2,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_XY_VEL_I_ACC=30.2,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_XY_VEL_I_ACC=60.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_Z_VEL_D_ACC=0.5,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_Z_VEL_D_ACC=1.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_Z_VEL_D_ACC=1.5,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_Z_VEL_D_ACC=2.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAW_WEIGHT=0.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAW_WEIGHT=0.2,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAW_WEIGHT=0.7,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAW_WEIGHT=1.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_Z_VEL_MAX_DN=0.5,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_Z_VEL_MAX_DN=0.75,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_Z_VEL_MAX_DN=2.5,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_Z_VEL_MAX_DN=4.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_Z_VEL_MAX_UP=0.5,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_Z_VEL_MAX_UP=1.75,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_Z_VEL_MAX_UP=5.5,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_Z_VEL_MAX_UP=8.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_TKO_SPEED=1.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_TKO_SPEED=1.25,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_TKO_SPEED=3.25,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_TKO_SPEED=5.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_LAND_SPEED=0.6,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_LAND_SPEED=0.65,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_LAND_SPEED=4.35,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_LAND_SPEED=8.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_ACC_UP_MAX=2.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_ACC_UP_MAX=3.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_ACC_UP_MAX=9.5,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_ACC_UP_MAX=15.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_JERK_AUTO=1.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_JERK_AUTO=42.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_JERK_AUTO=80.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_JERK_MAX=0.5,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_JERK_MAX=4.25,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_FF=0.0015,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_FF=0.003,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_FF=0.01,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_FF=12.0,fail,takeoff_failed
MC_ROLLRATE_MAX=0.0,MC_YAWRATE_K=0.0,fail,takeoff_failed
MC_ROLLRATE_MAX=0.0,MC_YAWRATE_K=0.5,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAWRATE_K=3.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAWRATE_K=5.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_Z_P=0.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_Z_P=0.5,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_Z_P=1.25,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_Z_P=1.5,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,COM_POS_FS_EPH=0.0,fail,takeoff_failed
MC_ROLLRATE_MAX=0.0,COM_POS_FS_EPH=3.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_XY_CRUISE=3.0,fail,takeoff_failed
MC_ROLLRATE_MAX=0.0,MPC_XY_CRUISE=4.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_XY_CRUISE=12.5,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_XY_CRUISE=20.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_I=0.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_I=0.1,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_I=0.6,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_I=12.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_D=0.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_D=0.0015,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_D=0.01,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_D=12.0,fail,takeoff_failed
MC_ROLLRATE_MAX=0.0,MC_PITCH_P=0.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLL_P=0.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLL_P=3.3,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLL_P=9.3,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLL_P=12.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_P=0.01,fail,takeoff_failed
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_P=0.08,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_P=0.38,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_P=0.6,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_XY_VEL_P_ACC=1.2,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_XY_VEL_P_ACC=1.5,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_XY_VEL_P_ACC=3.4,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_XY_VEL_P_ACC=5.0,fail,takeoff_failed
MC_ROLLRATE_MAX=0.0,MPC_Z_VEL_P_ACC=2.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_Z_VEL_P_ACC=3.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_Z_VEL_P_ACC=9.5,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_Z_VEL_P_ACC=15.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_XY_VEL_MAX=0.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_XY_VEL_MAX=6.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_XY_VEL_MAX=16.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_XY_VEL_MAX=20.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLLRATE_FF=0.0015,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLLRATE_FF=0.003,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLLRATE_FF=0.0065,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLLRATE_FF=0.01,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAWRATE_D=0.4,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAWRATE_D=0.6,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_JERK_MAX=254.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_JERK_MAX=500.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_TILTMAX_LND=10.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_TILTMAX_LND=11.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_TILTMAX_LND=50.5,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_TILTMAX_LND=89.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,COM_ARM_IMU_ACC=0.1,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,COM_ARM_IMU_ACC=0.4,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,COM_ARM_IMU_ACC=0.85,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,COM_ARM_IMU_ACC=1.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,COM_ARM_IMU_GYR=0.02,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,COM_ARM_IMU_GYR=0.135,fail,takeoff_failed
MC_ROLLRATE_MAX=0.0,COM_ARM_IMU_GYR=0.275,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,COM_ARM_IMU_GYR=0.3,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAWRATE_D=0.1,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAWRATE_D=0.2,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PITCH_P=3.3,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PITCH_P=9.3,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PITCH_P=12.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_JERK_AUTO=2.5,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLLRATE_D=0.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLLRATE_D=0.0015,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLLRATE_D=0.0065,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLLRATE_D=0.01,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_THR_MAX=0.0,fail,takeoff_failed
MC_ROLLRATE_MAX=0.0,MPC_THR_MAX=0.25,fail,takeoff_failed
MC_ROLLRATE_MAX=0.0,MPC_THR_MAX=0.5,fail,takeoff_failed
MC_ROLLRATE_MAX=0.0,MPC_THR_MAX=0.75,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLLRATE_K=0.01,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLLRATE_K=0.505,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLLRATE_K=3.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLLRATE_K=5.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_THR_MIN=0.05,fail,takeoff_failed
MC_ROLLRATE_MAX=0.0,MPC_THR_MIN=0.085,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_THR_MIN=0.56,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MPC_THR_MIN=1.0,fail,takeoff_failed
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_MAX=110.0,fail,takeoff_failed
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_MAX=1010.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_MAX=1800.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLLRATE_P=0.33,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLLRATE_P=0.5,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLLRATE_P=0.01,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_MAX=0.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLLRATE_I=0.1,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLLRATE_I=0.6,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLLRATE_I=12.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLLRATE_I=0.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAWRATE_P=0.1,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAWRATE_P=0.4,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAWRATE_P=0.6,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_ROLLRATE_P=0.08,fail,takeoff_failed
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_K=0.01,fail,takeoff_failed
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_K=0.505,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_K=3.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_PITCHRATE_K=5.0,fail,takeoff_succeeded
MC_ROLLRATE_MAX=0.0,MC_YAWRATE_P=0.0,success,takeoff_succeeded
MOT_SLEW_MAX=4.0,MC_PITCHRATE_P=0.01,fail,takeoff_failed
MOT_SLEW_MAX=4.0,MC_PITCHRATE_P=0.08,fail,takeoff_succeeded
MOT_SLEW_MAX=4.0,MC_PITCHRATE_P=0.38,fail,takeoff_failed
MOT_SLEW_MAX=4.0,MC_PITCHRATE_P=0.6,fail,takeoff_failed
MOT_SLEW_MAX=4.0,COM_ARM_IMU_ACC=0.1,fail,takeoff_failed
MOT_SLEW_MAX=4.0,COM_ARM_IMU_ACC=0.4,fail,takeoff_succeeded
MOT_SLEW_MAX=4.0,COM_ARM_IMU_ACC=0.85,fail,takeoff_succeeded
MOT_SLEW_MAX=4.0,COM_ARM_IMU_ACC=1.0,fail,takeoff_succeeded
MOT_SLEW_MAX=4.0,MC_ROLLRATE_P=0.33,fail,takeoff_succeeded
MOT_SLEW_MAX=4.0,MC_ROLLRATE_P=0.5,fail,takeoff_failed
MOT_SLEW_MAX=4.0,MC_PITCH_P=0.0,fail,takeoff_succeeded
MOT_SLEW_MAX=4.0,MC_PITCH_P=3.3,fail,takeoff_succeeded
MOT_SLEW_MAX=4.0,MC_PITCH_P=9.3,fail,takeoff_failed
MOT_SLEW_MAX=4.0,MC_PITCH_P=12.0,fail,takeoff_succeeded
MOT_SLEW_MAX=4.0,MC_ROLLRATE_MAX=0.0,fail,takeoff_succeeded
MOT_SLEW_MAX=4.0,MC_ROLLRATE_MAX=110.0,fail,takeoff_succeeded
MOT_SLEW_MAX=4.0,MC_ROLLRATE_MAX=1010.0,fail,takeoff_succeeded
MOT_SLEW_MAX=4.0,MC_ROLLRATE_MAX=1800.0,fail,takeoff_succeeded
MOT_SLEW_MAX=4.0,MC_YAW_P=0.0,fail,takeoff_succeeded
MOT_SLEW_MAX=4.0,MC_YAW_P=1.4,fail,takeoff_succeeded
